,ID,Dia,Mes,Anio,Latitud,Longitud,Alcaldia,Alcaldia_num,AQI,Crimenes,r,p value,% / 10 AQI
8449,14_10_2018_VENUS,14,10,2018,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,71,16,-0.05473,0.36681,-0.28569
8450,15_10_2018_AZCAP,15,10,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,112,24,0.16827,0.00594,1.04796
8451,15_10_2018_BENIT,15,10,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,85,16,0.02353,0.65687,0.14053
8452,15_10_2018_CUAJI,15,10,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,62,2,-0.03918,0.49978,-0.24384
8453,15_10_2018_CUAUH,15,10,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,85,44,-0.08212,0.14786,-0.4497
8454,15_10_2018_IZTAC,15,10,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,77,14,0.01432,0.80108,0.04213
8455,15_10_2018_MIGUE,15,10,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,78,26,0.01773,0.74213,0.12507
8456,15_10_2018_TLALP,15,10,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,37,14,-0.04047,0.45504,-0.23884
8457,15_10_2018_VENUS,15,10,2018,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,96,44,-0.05473,0.36681,-0.28569
8458,16_10_2018_AZCAP,16,10,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,97,16,0.16827,0.00594,1.04796
8459,16_10_2018_BENIT,16,10,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,93,14,0.02353,0.65687,0.14053
8460,16_10_2018_CUAUH,16,10,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,95,56,-0.08212,0.14786,-0.4497
8461,16_10_2018_IZTAC,16,10,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,93,14,0.01432,0.80108,0.04213
8462,16_10_2018_MIGUE,16,10,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,84,18,0.01773,0.74213,0.12507
8463,16_10_2018_TLALP,16,10,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,61,22,-0.04047,0.45504,-0.23884
8464,16_10_2018_VENUS,16,10,2018,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,108,14,-0.05473,0.36681,-0.28569
8465,17_10_2018_AZCAP,17,10,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,73,20,0.16827,0.00594,1.04796
8466,17_10_2018_BENIT,17,10,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,66,24,0.02353,0.65687,0.14053
8467,17_10_2018_CUAJI,17,10,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,47,2,-0.03918,0.49978,-0.24384
8468,17_10_2018_CUAUH,17,10,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,75,48,-0.08212,0.14786,-0.4497
8469,17_10_2018_IZTAC,17,10,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,68,14,0.01432,0.80108,0.04213
8470,17_10_2018_MIGUE,17,10,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,57,16,0.01773,0.74213,0.12507
8471,17_10_2018_TLAHU,17,10,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,76,2,0.04967,0.49276,0.27511
8472,17_10_2018_TLALP,17,10,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,52,18,-0.04047,0.45504,-0.23884
8473,17_10_2018_VENUS,17,10,2018,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,87,18,-0.05473,0.36681,-0.28569
8474,18_10_2018_AZCAP,18,10,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,79,22,0.16827,0.00594,1.04796
8475,18_10_2018_BENIT,18,10,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,71,4,0.02353,0.65687,0.14053
8476,18_10_2018_CUAJI,18,10,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,28,4,-0.03918,0.49978,-0.24384
8477,18_10_2018_CUAUH,18,10,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,65,56,-0.08212,0.14786,-0.4497
8478,18_10_2018_IZTAC,18,10,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,60,16,0.01432,0.80108,0.04213
8479,18_10_2018_MIGUE,18,10,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,60,14,0.01773,0.74213,0.12507
8480,18_10_2018_TLAHU,18,10,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,64,8,0.04967,0.49276,0.27511
8481,18_10_2018_TLALP,18,10,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,54,24,-0.04047,0.45504,-0.23884
8482,18_10_2018_VENUS,18,10,2018,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,69,14,-0.05473,0.36681,-0.28569
8483,19_10_2018_AZCAP,19,10,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,92,24,0.16827,0.00594,1.04796
8484,19_10_2018_BENIT,19,10,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,70,20,0.02353,0.65687,0.14053
8485,19_10_2018_CUAJI,19,10,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,51,4,-0.03918,0.49978,-0.24384
8486,19_10_2018_CUAUH,19,10,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,71,44,-0.08212,0.14786,-0.4497
8487,19_10_2018_IZTAC,19,10,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,74,26,0.01432,0.80108,0.04213
8488,19_10_2018_MIGUE,19,10,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,71,24,0.01773,0.74213,0.12507
8489,19_10_2018_TLAHU,19,10,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,70,5,0.04967,0.49276,0.27511
8490,19_10_2018_TLALP,19,10,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,50,10,-0.04047,0.45504,-0.23884
8491,19_10_2018_VENUS,19,10,2018,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,89,16,-0.05473,0.36681,-0.28569
8492,20_10_2018_AZCAP,20,10,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,74,14,0.16827,0.00594,1.04796
8493,20_10_2018_BENIT,20,10,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,60,24,0.02353,0.65687,0.14053
8494,20_10_2018_CUAJI,20,10,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,45,8,-0.03918,0.49978,-0.24384
8495,20_10_2018_CUAUH,20,10,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,60,61,-0.08212,0.14786,-0.4497
8496,20_10_2018_IZTAC,20,10,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,62,24,0.01432,0.80108,0.04213
8497,20_10_2018_MIGUE,20,10,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,57,26,0.01773,0.74213,0.12507
8498,20_10_2018_TLALP,20,10,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,52,20,-0.04047,0.45504,-0.23884
8499,20_10_2018_VENUS,20,10,2018,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,71,28,-0.05473,0.36681,-0.28569
8500,21_10_2018_AZCAP,21,10,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,49,18,0.16827,0.00594,1.04796
8501,21_10_2018_BENIT,21,10,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,55,12,0.02353,0.65687,0.14053
8502,21_10_2018_CUAJI,21,10,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,36,2,-0.03918,0.49978,-0.24384
8503,21_10_2018_CUAUH,21,10,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,43,58,-0.08212,0.14786,-0.4497
8504,21_10_2018_IZTAC,21,10,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,48,20,0.01432,0.80108,0.04213
8505,21_10_2018_MIGUE,21,10,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,43,14,0.01773,0.74213,0.12507
8506,21_10_2018_TLAHU,21,10,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,51,8,0.04967,0.49276,0.27511
8507,21_10_2018_TLALP,21,10,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,38,14,-0.04047,0.45504,-0.23884
8508,21_10_2018_VENUS,21,10,2018,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,54,6,-0.05473,0.36681,-0.28569
8509,22_10_2018_AZCAP,22,10,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,70,12,0.16827,0.00594,1.04796
8510,22_10_2018_BENIT,22,10,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,59,14,0.02353,0.65687,0.14053
8511,22_10_2018_CUAJI,22,10,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,49,8,-0.03918,0.49978,-0.24384
8512,22_10_2018_CUAUH,22,10,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,59,40,-0.08212,0.14786,-0.4497
8513,22_10_2018_IZTAC,22,10,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,62,14,0.01432,0.80108,0.04213
8514,22_10_2018_MIGUE,22,10,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,55,26,0.01773,0.74213,0.12507
8515,22_10_2018_TLAHU,22,10,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,56,14,0.04967,0.49276,0.27511
8516,22_10_2018_TLALP,22,10,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,38,20,-0.04047,0.45504,-0.23884
8517,22_10_2018_VENUS,22,10,2018,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,77,12,-0.05473,0.36681,-0.28569
8518,23_10_2018_AZCAP,23,10,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,94,18,0.16827,0.00594,1.04796
8519,23_10_2018_BENIT,23,10,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,100,16,0.02353,0.65687,0.14053
8520,23_10_2018_CUAJI,23,10,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,87,2,-0.03918,0.49978,-0.24384
8521,23_10_2018_CUAUH,23,10,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,94,50,-0.08212,0.14786,-0.4497
8522,23_10_2018_IZTAC,23,10,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,97,10,0.01432,0.80108,0.04213
8523,23_10_2018_MIGUE,23,10,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,86,18,0.01773,0.74213,0.12507
8524,23_10_2018_TLAHU,23,10,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,71,8,0.04967,0.49276,0.27511
8525,23_10_2018_TLALP,23,10,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,57,18,-0.04047,0.45504,-0.23884
8526,24_10_2018_AZCAP,24,10,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,121,24,0.16827,0.00594,1.04796
8527,24_10_2018_BENIT,24,10,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,102,22,0.02353,0.65687,0.14053
8528,24_10_2018_CUAUH,24,10,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,111,56,-0.08212,0.14786,-0.4497
8529,24_10_2018_IZTAC,24,10,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,109,24,0.01432,0.80108,0.04213
8530,24_10_2018_MIGUE,24,10,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,107,26,0.01773,0.74213,0.12507
8531,24_10_2018_TLAHU,24,10,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,108,16,0.04967,0.49276,0.27511
8532,24_10_2018_TLALP,24,10,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,83,16,-0.04047,0.45504,-0.23884
8533,24_10_2018_VENUS,24,10,2018,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,131,10,-0.05473,0.36681,-0.28569
8534,25_10_2018_AZCAP,25,10,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,147,26,0.16827,0.00594,1.04796
8535,25_10_2018_BENIT,25,10,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,126,32,0.02353,0.65687,0.14053
8536,25_10_2018_CUAJI,25,10,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,118,4,-0.03918,0.49978,-0.24384
8537,25_10_2018_CUAUH,25,10,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,125,38,-0.08212,0.14786,-0.4497
8538,25_10_2018_IZTAC,25,10,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,130,22,0.01432,0.80108,0.04213
8539,25_10_2018_MIGUE,25,10,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,125,10,0.01773,0.74213,0.12507
8540,25_10_2018_TLAHU,25,10,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,125,12,0.04967,0.49276,0.27511
8541,25_10_2018_TLALP,25,10,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,109,30,-0.04047,0.45504,-0.23884
8542,25_10_2018_VENUS,25,10,2018,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,145,18,-0.05473,0.36681,-0.28569
8543,26_10_2018_AZCAP,26,10,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,132,22,0.16827,0.00594,1.04796
8544,26_10_2018_BENIT,26,10,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,113,28,0.02353,0.65687,0.14053
8545,26_10_2018_CUAJI,26,10,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,113,4,-0.03918,0.49978,-0.24384
8546,26_10_2018_CUAUH,26,10,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,130,58,-0.08212,0.14786,-0.4497
8547,26_10_2018_IZTAC,26,10,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,122,22,0.01432,0.80108,0.04213
8548,26_10_2018_MIGUE,26,10,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,119,30,0.01773,0.74213,0.12507
8549,26_10_2018_TLAHU,26,10,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,101,4,0.04967,0.49276,0.27511
8550,26_10_2018_TLALP,26,10,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,108,20,-0.04047,0.45504,-0.23884
8551,26_10_2018_VENUS,26,10,2018,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,144,12,-0.05473,0.36681,-0.28569
8552,27_10_2018_AZCAP,27,10,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,103,20,0.16827,0.00594,1.04796
8553,27_10_2018_BENIT,27,10,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,98,12,0.02353,0.65687,0.14053
8554,27_10_2018_CUAJI,27,10,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,88,4,-0.03918,0.49978,-0.24384
8555,27_10_2018_CUAUH,27,10,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,101,50,-0.08212,0.14786,-0.4497
8556,27_10_2018_IZTAC,27,10,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,97,10,0.01432,0.80108,0.04213
8557,27_10_2018_MIGUE,27,10,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,94,20,0.01773,0.74213,0.12507
8558,27_10_2018_TLAHU,27,10,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,46,10,0.04967,0.49276,0.27511
8559,27_10_2018_TLALP,27,10,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,94,18,-0.04047,0.45504,-0.23884
8560,27_10_2018_VENUS,27,10,2018,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,114,20,-0.05473,0.36681,-0.28569
8561,28_10_2018_AZCAP,28,10,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,61,8,0.16827,0.00594,1.04796
8562,28_10_2018_BENIT,28,10,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,60,14,0.02353,0.65687,0.14053
8563,28_10_2018_CUAUH,28,10,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,59,32,-0.08212,0.14786,-0.4497
8564,28_10_2018_IZTAC,28,10,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,67,20,0.01432,0.80108,0.04213
8565,28_10_2018_MIGUE,28,10,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,50,18,0.01773,0.74213,0.12507
8566,28_10_2018_TLAHU,28,10,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,66,10,0.04967,0.49276,0.27511
8567,28_10_2018_TLALP,28,10,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,50,20,-0.04047,0.45504,-0.23884
8568,28_10_2018_VENUS,28,10,2018,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,75,28,-0.05473,0.36681,-0.28569
8569,29_10_2018_AZCAP,29,10,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,80,10,0.16827,0.00594,1.04796
8570,29_10_2018_BENIT,29,10,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,76,24,0.02353,0.65687,0.14053
8571,29_10_2018_CUAJI,29,10,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,63,4,-0.03918,0.49978,-0.24384
8572,29_10_2018_CUAUH,29,10,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,69,40,-0.08212,0.14786,-0.4497
8573,29_10_2018_IZTAC,29,10,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,72,24,0.01432,0.80108,0.04213
8574,29_10_2018_MIGUE,29,10,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,70,30,0.01773,0.74213,0.12507
8575,29_10_2018_TLAHU,29,10,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,79,4,0.04967,0.49276,0.27511
8576,29_10_2018_TLALP,29,10,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,66,10,-0.04047,0.45504,-0.23884
8577,29_10_2018_VENUS,29,10,2018,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,76,18,-0.05473,0.36681,-0.28569
8578,30_10_2018_AZCAP,30,10,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,103,14,0.16827,0.00594,1.04796
8579,30_10_2018_BENIT,30,10,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,78,32,0.02353,0.65687,0.14053
8580,30_10_2018_CUAJI,30,10,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,79,2,-0.03918,0.49978,-0.24384
8581,30_10_2018_CUAUH,30,10,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,97,42,-0.08212,0.14786,-0.4497
8582,30_10_2018_IZTAC,30,10,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,88,28,0.01432,0.80108,0.04213
8583,30_10_2018_MIGUE,30,10,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,81,12,0.01773,0.74213,0.12507
8584,30_10_2018_TLAHU,30,10,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,29,8,0.04967,0.49276,0.27511
8585,30_10_2018_TLALP,30,10,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,61,18,-0.04047,0.45504,-0.23884
8586,30_10_2018_VENUS,30,10,2018,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,113,16,-0.05473,0.36681,-0.28569
8587,31_10_2018_AZCAP,31,10,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,121,12,0.16827,0.00594,1.04796
8588,31_10_2018_BENIT,31,10,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,102,18,0.02353,0.65687,0.14053
8589,31_10_2018_CUAJI,31,10,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,88,2,-0.03918,0.49978,-0.24384
8590,31_10_2018_CUAUH,31,10,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,107,52,-0.08212,0.14786,-0.4497
8591,31_10_2018_IZTAC,31,10,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,102,14,0.01432,0.80108,0.04213
8592,31_10_2018_MIGUE,31,10,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,111,12,0.01773,0.74213,0.12507
8593,31_10_2018_TLAHU,31,10,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,127,26,0.04967,0.49276,0.27511
8594,31_10_2018_TLALP,31,10,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,75,10,-0.04047,0.45504,-0.23884
8595,1_11_2018_AZCAP,1,11,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,129,16,0.16827,0.00594,1.04796
8596,1_11_2018_BENIT,1,11,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,92,14,0.02353,0.65687,0.14053
8597,1_11_2018_CUAJI,1,11,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,79,6,-0.03918,0.49978,-0.24384
8598,1_11_2018_CUAUH,1,11,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,103,36,-0.08212,0.14786,-0.4497
8599,1_11_2018_IZTAC,1,11,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,102,14,0.01432,0.80108,0.04213
8600,1_11_2018_MIGUE,1,11,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,96,20,0.01773,0.74213,0.12507
8601,1_11_2018_TLAHU,1,11,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,89,9,0.04967,0.49276,0.27511
8602,1_11_2018_TLALP,1,11,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,83,25,-0.04047,0.45504,-0.23884
8603,2_11_2018_AZCAP,2,11,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,83,14,0.16827,0.00594,1.04796
8604,2_11_2018_BENIT,2,11,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,87,30,0.02353,0.65687,0.14053
8605,2_11_2018_CUAJI,2,11,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,49,2,-0.03918,0.49978,-0.24384
8606,2_11_2018_CUAUH,2,11,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,90,42,-0.08212,0.14786,-0.4497
8607,2_11_2018_IZTAC,2,11,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,80,8,0.01432,0.80108,0.04213
8608,2_11_2018_MIGUE,2,11,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,71,22,0.01773,0.74213,0.12507
8609,2_11_2018_TLAHU,2,11,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,64,6,0.04967,0.49276,0.27511
8610,2_11_2018_TLALP,2,11,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,55,10,-0.04047,0.45504,-0.23884
8611,3_11_2018_AZCAP,3,11,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,69,22,0.16827,0.00594,1.04796
8612,3_11_2018_BENIT,3,11,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,56,14,0.02353,0.65687,0.14053
8613,3_11_2018_CUAJI,3,11,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,47,2,-0.03918,0.49978,-0.24384
8614,3_11_2018_CUAUH,3,11,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,67,64,-0.08212,0.14786,-0.4497
8615,3_11_2018_IZTAC,3,11,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,64,12,0.01432,0.80108,0.04213
8616,3_11_2018_MIGUE,3,11,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,62,18,0.01773,0.74213,0.12507
8617,3_11_2018_TLAHU,3,11,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,47,6,0.04967,0.49276,0.27511
8618,3_11_2018_TLALP,3,11,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,50,18,-0.04047,0.45504,-0.23884
8619,4_11_2018_AZCAP,4,11,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,85,8,0.16827,0.00594,1.04796
8620,4_11_2018_BENIT,4,11,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,76,6,0.02353,0.65687,0.14053
8621,4_11_2018_CUAJI,4,11,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,74,6,-0.03918,0.49978,-0.24384
8622,4_11_2018_CUAUH,4,11,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,85,32,-0.08212,0.14786,-0.4497
8623,4_11_2018_IZTAC,4,11,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,73,6,0.01432,0.80108,0.04213
8624,4_11_2018_MIGUE,4,11,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,82,14,0.01773,0.74213,0.12507
8625,4_11_2018_TLAHU,4,11,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,61,10,0.04967,0.49276,0.27511
8626,4_11_2018_TLALP,4,11,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,78,24,-0.04047,0.45504,-0.23884
8627,5_11_2018_AZCAP,5,11,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,100,20,0.16827,0.00594,1.04796
8628,5_11_2018_BENIT,5,11,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,75,16,0.02353,0.65687,0.14053
8629,5_11_2018_CUAJI,5,11,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,63,6,-0.03918,0.49978,-0.24384
8630,5_11_2018_CUAUH,5,11,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,84,58,-0.08212,0.14786,-0.4497
8631,5_11_2018_IZTAC,5,11,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,83,16,0.01432,0.80108,0.04213
8632,5_11_2018_MIGUE,5,11,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,78,18,0.01773,0.74213,0.12507
8633,5_11_2018_TLAHU,5,11,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,64,20,0.04967,0.49276,0.27511
8634,5_11_2018_TLALP,5,11,2018,19.2721614837646,-99.2077407836914,TLALPAN,4,60,18,-0.04047,0.45504,-0.23884
8635,6_11_2018_AZCAP,6,11,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,145,14,0.16827,0.00594,1.04796
8636,6_11_2018_BENIT,6,11,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,99,22,0.02353,0.65687,0.14053
8637,6_11_2018_CUAJI,6,11,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,108,2,-0.03918,0.49978,-0.24384
8638,6_11_2018_CUAUH,6,11,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,114,48,-0.08212,0.14786,-0.4497
8639,6_11_2018_IZTAC,6,11,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,110,26,0.01432,0.80108,0.04213
