,ID,Dia,Mes,Anio,Latitud,Longitud,Alcaldia,Alcaldia_num,AQI,Crimenes,r,p value,% / 10 AQI
20417,29_6_2020_AZCAP,29,6,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,113,5,0.1091,0.04699,0.57669
20418,29_6_2020_BENIT,29,6,2020,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,88,7,0.13964,0.00951,0.79493
20419,29_6_2020_COYOA,29,6,2020,19.3044414520264,-99.103630065918,COYOACAN,14,37,8,-0.07567,0.14854,-0.81895
20420,29_6_2020_CUAJI,29,6,2020,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,92,5,0.02582,0.65707,0.1918
20421,29_6_2020_CUAUH,29,6,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,35,8,-0.1248,0.14471,-1.45069
20422,29_6_2020_IZTAC,29,6,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,94,5,0.15049,0.02594,1.10591
20423,29_6_2020_IZTAP,29,6,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,35,23,0.30132,0.0,0.8849
20424,29_6_2020_MIGUE,29,6,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,38,3,-0.30505,0.0,-3.50848
20425,29_6_2020_TLAHU,29,6,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,26,4,0.12876,0.01594,0.54202
20426,29_6_2020_VENUS,29,6,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,56,5,0.17044,0.00149,0.74475
20427,30_6_2020_ALVAR,30,6,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,77,12,-0.08598,0.10099,-0.42968
20428,30_6_2020_AZCAP,30,6,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,103,6,0.1091,0.04699,0.57669
20429,30_6_2020_BENIT,30,6,2020,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,83,4,0.13964,0.00951,0.79493
20430,30_6_2020_COYOA,30,6,2020,19.3044414520264,-99.103630065918,COYOACAN,14,54,7,-0.07567,0.14854,-0.81895
20431,30_6_2020_CUAUH,30,6,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,56,7,-0.1248,0.14471,-1.45069
20432,30_6_2020_IZTAC,30,6,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,86,4,0.15049,0.02594,1.10591
20433,30_6_2020_IZTAP,30,6,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,46,21,0.30132,0.0,0.8849
20434,30_6_2020_MIGUE,30,6,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,59,1,-0.30505,0.0,-3.50848
20435,30_6_2020_TLAHU,30,6,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,37,7,0.12876,0.01594,0.54202
20436,30_6_2020_VENUS,30,6,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,87,3,0.17044,0.00149,0.74475
20437,1_7_2020_ALVAR,1,7,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,42,8,-0.08598,0.10099,-0.42968
20438,1_7_2020_AZCAP,1,7,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,87,5,0.1091,0.04699,0.57669
20439,1_7_2020_BENIT,1,7,2020,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,68,4,0.13964,0.00951,0.79493
20440,1_7_2020_COYOA,1,7,2020,19.3044414520264,-99.103630065918,COYOACAN,14,32,8,-0.07567,0.14854,-0.81895
20441,1_7_2020_CUAJI,1,7,2020,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,85,3,0.02582,0.65707,0.1918
20442,1_7_2020_CUAUH,1,7,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,37,13,-0.1248,0.14471,-1.45069
20443,1_7_2020_IZTAC,1,7,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,31,3,0.15049,0.02594,1.10591
20444,1_7_2020_IZTAP,1,7,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,33,22,0.30132,0.0,0.8849
20445,1_7_2020_MIGUE,1,7,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,37,9,-0.30505,0.0,-3.50848
20446,1_7_2020_TLAHU,1,7,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,26,8,0.12876,0.01594,0.54202
20447,1_7_2020_VENUS,1,7,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,80,6,0.17044,0.00149,0.74475
20448,2_7_2020_ALVAR,2,7,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,51,5,-0.08598,0.10099,-0.42968
20449,2_7_2020_AZCAP,2,7,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,126,6,0.1091,0.04699,0.57669
20450,2_7_2020_BENIT,2,7,2020,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,103,4,0.13964,0.00951,0.79493
20451,2_7_2020_COYOA,2,7,2020,19.3044414520264,-99.103630065918,COYOACAN,14,53,11,-0.07567,0.14854,-0.81895
20452,2_7_2020_CUAUH,2,7,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,40,11,-0.1248,0.14471,-1.45069
20453,2_7_2020_IZTAC,2,7,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,105,7,0.15049,0.02594,1.10591
20454,2_7_2020_IZTAP,2,7,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,45,21,0.30132,0.0,0.8849
20455,2_7_2020_MIGUE,2,7,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,43,5,-0.30505,0.0,-3.50848
20456,2_7_2020_TLAHU,2,7,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,44,7,0.12876,0.01594,0.54202
20457,2_7_2020_VENUS,2,7,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,109,4,0.17044,0.00149,0.74475
20458,3_7_2020_ALVAR,3,7,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,46,11,-0.08598,0.10099,-0.42968
20459,3_7_2020_AZCAP,3,7,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,107,7,0.1091,0.04699,0.57669
20460,3_7_2020_BENIT,3,7,2020,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,85,10,0.13964,0.00951,0.79493
20461,3_7_2020_COYOA,3,7,2020,19.3044414520264,-99.103630065918,COYOACAN,14,45,8,-0.07567,0.14854,-0.81895
20462,3_7_2020_CUAJI,3,7,2020,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,88,2,0.02582,0.65707,0.1918
20463,3_7_2020_CUAUH,3,7,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,34,11,-0.1248,0.14471,-1.45069
20464,3_7_2020_IZTAC,3,7,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,87,7,0.15049,0.02594,1.10591
20465,3_7_2020_IZTAP,3,7,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,39,20,0.30132,0.0,0.8849
20466,3_7_2020_MIGUE,3,7,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,34,5,-0.30505,0.0,-3.50848
20467,3_7_2020_TLAHU,3,7,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,48,5,0.12876,0.01594,0.54202
20468,3_7_2020_VENUS,3,7,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,92,7,0.17044,0.00149,0.74475
20469,4_7_2020_ALVAR,4,7,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,47,8,-0.08598,0.10099,-0.42968
20470,4_7_2020_AZCAP,4,7,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,100,2,0.1091,0.04699,0.57669
20471,4_7_2020_BENIT,4,7,2020,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,77,1,0.13964,0.00951,0.79493
20472,4_7_2020_COYOA,4,7,2020,19.3044414520264,-99.103630065918,COYOACAN,14,42,8,-0.07567,0.14854,-0.81895
20473,4_7_2020_CUAUH,4,7,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,41,8,-0.1248,0.14471,-1.45069
20474,4_7_2020_IZTAC,4,7,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,82,3,0.15049,0.02594,1.10591
20475,4_7_2020_IZTAP,4,7,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,37,32,0.30132,0.0,0.8849
20476,4_7_2020_MIGUE,4,7,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,43,6,-0.30505,0.0,-3.50848
20477,4_7_2020_TLAHU,4,7,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,42,8,0.12876,0.01594,0.54202
20478,4_7_2020_VENUS,4,7,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,93,8,0.17044,0.00149,0.74475
20479,5_7_2020_ALVAR,5,7,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,37,8,-0.08598,0.10099,-0.42968
20480,5_7_2020_AZCAP,5,7,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,84,2,0.1091,0.04699,0.57669
20481,5_7_2020_BENIT,5,7,2020,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,67,3,0.13964,0.00951,0.79493
20482,5_7_2020_COYOA,5,7,2020,19.3044414520264,-99.103630065918,COYOACAN,14,24,5,-0.07567,0.14854,-0.81895
20483,5_7_2020_CUAUH,5,7,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,42,13,-0.1248,0.14471,-1.45069
20484,5_7_2020_IZTAC,5,7,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,76,1,0.15049,0.02594,1.10591
20485,5_7_2020_IZTAP,5,7,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,22,23,0.30132,0.0,0.8849
20486,5_7_2020_MIGUE,5,7,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,43,8,-0.30505,0.0,-3.50848
20487,5_7_2020_TLAHU,5,7,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,23,2,0.12876,0.01594,0.54202
20488,5_7_2020_VENUS,5,7,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,92,6,0.17044,0.00149,0.74475
20489,6_7_2020_ALVAR,6,7,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,31,9,-0.08598,0.10099,-0.42968
20490,6_7_2020_AZCAP,6,7,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,86,1,0.1091,0.04699,0.57669
20491,6_7_2020_BENIT,6,7,2020,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,55,3,0.13964,0.00951,0.79493
20492,6_7_2020_COYOA,6,7,2020,19.3044414520264,-99.103630065918,COYOACAN,14,19,7,-0.07567,0.14854,-0.81895
20493,6_7_2020_CUAJI,6,7,2020,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,57,2,0.02582,0.65707,0.1918
20494,6_7_2020_CUAUH,6,7,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,39,6,-0.1248,0.14471,-1.45069
20495,6_7_2020_IZTAC,6,7,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,62,4,0.15049,0.02594,1.10591
20496,6_7_2020_IZTAP,6,7,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,38,19,0.30132,0.0,0.8849
20497,6_7_2020_MIGUE,6,7,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,35,7,-0.30505,0.0,-3.50848
20498,6_7_2020_TLAHU,6,7,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,30,4,0.12876,0.01594,0.54202
20499,6_7_2020_VENUS,6,7,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,76,4,0.17044,0.00149,0.74475
20500,7_7_2020_ALVAR,7,7,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,21,11,-0.08598,0.10099,-0.42968
20501,7_7_2020_AZCAP,7,7,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,67,5,0.1091,0.04699,0.57669
20502,7_7_2020_BENIT,7,7,2020,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,45,5,0.13964,0.00951,0.79493
20503,7_7_2020_COYOA,7,7,2020,19.3044414520264,-99.103630065918,COYOACAN,14,20,5,-0.07567,0.14854,-0.81895
20504,7_7_2020_CUAJI,7,7,2020,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,52,1,0.02582,0.65707,0.1918
20505,7_7_2020_CUAUH,7,7,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,21,7,-0.1248,0.14471,-1.45069
20506,7_7_2020_IZTAC,7,7,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,55,6,0.15049,0.02594,1.10591
20507,7_7_2020_IZTAP,7,7,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,20,22,0.30132,0.0,0.8849
20508,7_7_2020_MIGUE,7,7,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,19,7,-0.30505,0.0,-3.50848
20509,7_7_2020_TLAHU,7,7,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,20,5,0.12876,0.01594,0.54202
20510,7_7_2020_VENUS,7,7,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,63,4,0.17044,0.00149,0.74475
20511,8_7_2020_ALVAR,8,7,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,32,7,-0.08598,0.10099,-0.42968
20512,8_7_2020_AZCAP,8,7,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,49,4,0.1091,0.04699,0.57669
20513,8_7_2020_BENIT,8,7,2020,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,31,4,0.13964,0.00951,0.79493
20514,8_7_2020_COYOA,8,7,2020,19.3044414520264,-99.103630065918,COYOACAN,14,17,7,-0.07567,0.14854,-0.81895
20515,8_7_2020_CUAJI,8,7,2020,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,29,4,0.02582,0.65707,0.1918
20516,8_7_2020_CUAUH,8,7,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,14,4,-0.1248,0.14471,-1.45069
20517,8_7_2020_IZTAC,8,7,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,43,2,0.15049,0.02594,1.10591
20518,8_7_2020_IZTAP,8,7,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,17,16,0.30132,0.0,0.8849
20519,8_7_2020_MIGUE,8,7,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,14,4,-0.30505,0.0,-3.50848
20520,8_7_2020_TLAHU,8,7,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,17,3,0.12876,0.01594,0.54202
20521,8_7_2020_VENUS,8,7,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,38,3,0.17044,0.00149,0.74475
20522,9_7_2020_ALVAR,9,7,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,66,7,-0.08598,0.10099,-0.42968
20523,9_7_2020_AZCAP,9,7,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,82,3,0.1091,0.04699,0.57669
20524,9_7_2020_COYOA,9,7,2020,19.3044414520264,-99.103630065918,COYOACAN,14,37,4,-0.07567,0.14854,-0.81895
20525,9_7_2020_CUAJI,9,7,2020,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,62,1,0.02582,0.65707,0.1918
20526,9_7_2020_CUAUH,9,7,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,26,7,-0.1248,0.14471,-1.45069
20527,9_7_2020_IZTAC,9,7,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,62,4,0.15049,0.02594,1.10591
20528,9_7_2020_IZTAP,9,7,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,23,10,0.30132,0.0,0.8849
20529,9_7_2020_MIGUE,9,7,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,29,2,-0.30505,0.0,-3.50848
20530,9_7_2020_TLAHU,9,7,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,26,5,0.12876,0.01594,0.54202
20531,9_7_2020_VENUS,9,7,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,72,4,0.17044,0.00149,0.74475
20532,10_7_2020_ALVAR,10,7,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,76,10,-0.08598,0.10099,-0.42968
20533,10_7_2020_AZCAP,10,7,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,90,4,0.1091,0.04699,0.57669
20534,10_7_2020_BENIT,10,7,2020,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,76,4,0.13964,0.00951,0.79493
20535,10_7_2020_COYOA,10,7,2020,19.3044414520264,-99.103630065918,COYOACAN,14,38,9,-0.07567,0.14854,-0.81895
20536,10_7_2020_CUAJI,10,7,2020,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,67,1,0.02582,0.65707,0.1918
20537,10_7_2020_CUAUH,10,7,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,29,5,-0.1248,0.14471,-1.45069
20538,10_7_2020_IZTAC,10,7,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,79,4,0.15049,0.02594,1.10591
20539,10_7_2020_IZTAP,10,7,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,30,17,0.30132,0.0,0.8849
20540,10_7_2020_MIGUE,10,7,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,30,7,-0.30505,0.0,-3.50848
20541,10_7_2020_TLAHU,10,7,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,36,2,0.12876,0.01594,0.54202
20542,10_7_2020_VENUS,10,7,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,94,6,0.17044,0.00149,0.74475
20543,11_7_2020_ALVAR,11,7,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,59,11,-0.08598,0.10099,-0.42968
20544,11_7_2020_AZCAP,11,7,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,72,5,0.1091,0.04699,0.57669
20545,11_7_2020_BENIT,11,7,2020,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,58,2,0.13964,0.00951,0.79493
20546,11_7_2020_COYOA,11,7,2020,19.3044414520264,-99.103630065918,COYOACAN,14,35,9,-0.07567,0.14854,-0.81895
20547,11_7_2020_CUAJI,11,7,2020,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,58,2,0.02582,0.65707,0.1918
20548,11_7_2020_CUAUH,11,7,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,25,6,-0.1248,0.14471,-1.45069
20549,11_7_2020_IZTAC,11,7,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,62,2,0.15049,0.02594,1.10591
20550,11_7_2020_IZTAP,11,7,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,37,19,0.30132,0.0,0.8849
20551,11_7_2020_MIGUE,11,7,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,25,5,-0.30505,0.0,-3.50848
20552,11_7_2020_TLAHU,11,7,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,34,3,0.12876,0.01594,0.54202
20553,11_7_2020_VENUS,11,7,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,74,11,0.17044,0.00149,0.74475
20554,12_7_2020_ALVAR,12,7,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,59,8,-0.08598,0.10099,-0.42968
20555,12_7_2020_AZCAP,12,7,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,65,7,0.1091,0.04699,0.57669
20556,12_7_2020_BENIT,12,7,2020,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,55,4,0.13964,0.00951,0.79493
20557,12_7_2020_COYOA,12,7,2020,19.3044414520264,-99.103630065918,COYOACAN,14,34,4,-0.07567,0.14854,-0.81895
20558,12_7_2020_CUAJI,12,7,2020,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,61,1,0.02582,0.65707,0.1918
20559,12_7_2020_CUAUH,12,7,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,35,6,-0.1248,0.14471,-1.45069
20560,12_7_2020_IZTAC,12,7,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,63,3,0.15049,0.02594,1.10591
20561,12_7_2020_IZTAP,12,7,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,35,20,0.30132,0.0,0.8849
20562,12_7_2020_MIGUE,12,7,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,36,3,-0.30505,0.0,-3.50848
20563,12_7_2020_TLAHU,12,7,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,31,5,0.12876,0.01594,0.54202
20564,12_7_2020_VENUS,12,7,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,65,6,0.17044,0.00149,0.74475
20565,13_7_2020_ALVAR,13,7,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,75,8,-0.08598,0.10099,-0.42968
20566,13_7_2020_AZCAP,13,7,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,85,9,0.1091,0.04699,0.57669
20567,13_7_2020_BENIT,13,7,2020,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,73,3,0.13964,0.00951,0.79493
20568,13_7_2020_COYOA,13,7,2020,19.3044414520264,-99.103630065918,COYOACAN,14,44,5,-0.07567,0.14854,-0.81895
20569,13_7_2020_CUAJI,13,7,2020,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,68,1,0.02582,0.65707,0.1918
20570,13_7_2020_CUAUH,13,7,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,43,10,-0.1248,0.14471,-1.45069
20571,13_7_2020_IZTAC,13,7,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,78,5,0.15049,0.02594,1.10591
20572,13_7_2020_IZTAP,13,7,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,37,15,0.30132,0.0,0.8849
20573,13_7_2020_MIGUE,13,7,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,40,4,-0.30505,0.0,-3.50848
20574,13_7_2020_TLAHU,13,7,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,39,4,0.12876,0.01594,0.54202
20575,13_7_2020_VENUS,13,7,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,83,7,0.17044,0.00149,0.74475
20576,14_7_2020_ALVAR,14,7,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,93,7,-0.08598,0.10099,-0.42968
20577,14_7_2020_AZCAP,14,7,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,106,7,0.1091,0.04699,0.57669
20578,14_7_2020_BENIT,14,7,2020,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,82,1,0.13964,0.00951,0.79493
20579,14_7_2020_COYOA,14,7,2020,19.3044414520264,-99.103630065918,COYOACAN,14,49,7,-0.07567,0.14854,-0.81895
20580,14_7_2020_CUAUH,14,7,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,46,8,-0.1248,0.14471,-1.45069
20581,14_7_2020_IZTAC,14,7,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,94,6,0.15049,0.02594,1.10591
20582,14_7_2020_IZTAP,14,7,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,43,26,0.30132,0.0,0.8849
20583,14_7_2020_MIGUE,14,7,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,49,7,-0.30505,0.0,-3.50848
20584,14_7_2020_TLAHU,14,7,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,50,6,0.12876,0.01594,0.54202
20585,14_7_2020_VENUS,14,7,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,104,5,0.17044,0.00149,0.74475
20586,15_7_2020_ALVAR,15,7,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,95,11,-0.08598,0.10099,-0.42968
20587,15_7_2020_AZCAP,15,7,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,119,4,0.1091,0.04699,0.57669
20588,15_7_2020_BENIT,15,7,2020,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,82,2,0.13964,0.00951,0.79493
20589,15_7_2020_COYOA,15,7,2020,19.3044414520264,-99.103630065918,COYOACAN,14,39,7,-0.07567,0.14854,-0.81895
20590,15_7_2020_CUAJI,15,7,2020,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,94,2,0.02582,0.65707,0.1918
20591,15_7_2020_CUAUH,15,7,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,38,10,-0.1248,0.14471,-1.45069
20592,15_7_2020_IZTAC,15,7,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,84,5,0.15049,0.02594,1.10591
20593,15_7_2020_IZTAP,15,7,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,32,25,0.30132,0.0,0.8849
20594,15_7_2020_MIGUE,15,7,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,38,6,-0.30505,0.0,-3.50848
20595,15_7_2020_TLAHU,15,7,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,25,3,0.12876,0.01594,0.54202
20596,15_7_2020_VENUS,15,7,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,94,12,0.17044,0.00149,0.74475
20597,16_7_2020_ALVAR,16,7,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,101,6,-0.08598,0.10099,-0.42968
20598,16_7_2020_AZCAP,16,7,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,138,9,0.1091,0.04699,0.57669
20599,16_7_2020_BENIT,16,7,2020,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,103,7,0.13964,0.00951,0.79493
20600,16_7_2020_COYOA,16,7,2020,19.3044414520264,-99.103630065918,COYOACAN,14,48,6,-0.07567,0.14854,-0.81895
20601,16_7_2020_CUAJI,16,7,2020,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,107,1,0.02582,0.65707,0.1918
20602,16_7_2020_CUAUH,16,7,2020,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,36,14,-0.1248,0.14471,-1.45069
20603,16_7_2020_IZTAC,16,7,2020,19.3844127655029,-99.1176376342773,IZTACALCO,3,111,5,0.15049,0.02594,1.10591
20604,16_7_2020_IZTAP,16,7,2020,19.345609664917,-99.0093841552734,IZTAPALAPA,10,40,21,0.30132,0.0,0.8849
20605,16_7_2020_MIGUE,16,7,2020,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,39,8,-0.30505,0.0,-3.50848
20606,16_7_2020_TLAHU,16,7,2020,19.2464580535889,-99.0105667114258,TLAHUAC,6,43,7,0.12876,0.01594,0.54202
20607,16_7_2020_VENUS,16,7,2020,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,129,8,0.17044,0.00149,0.74475
20608,17_7_2020_ALVAR,17,7,2020,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,105,16,-0.08598,0.10099,-0.42968
20609,17_7_2020_AZCAP,17,7,2020,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,125,4,0.1091,0.04699,0.57669
